ProviderID,MORT_30_AMI,MORT_30_HF,MORT_30_PN,PSI_90_SAFETY,IMM_2,PN_6,SCIP_CARD_2,SCIP_INF_2,SCIP_INF_3,SCIP_INF_9,SCIP_VTE_2,AMI_7A,HAI1,HAI2,HAI3,HAI4,H_CLEAN_HSP_A_P,H_COMP_1_A_P,H_COMP_2_A_P,H_COMP_3_A_P,H_COMP_4_A_P,H_COMP_5_A_P,H_COMP_7_A,H_COMP_7_SA,H_QUIET_HSP_A_P,H_CLEAN_QUIET,H_COMP_7,MSPB_1,HospitalName,Address,City,State,ZIPCode,CountyName,PhoneNumber,HospitalType,HospitalOwnership,EmergencyServices
10090,0.465,0.469,0.477,0.158,0.495,0.495,0.5,0.485,0.5,0.495,0.5,0,0.466,0.266,0,0.5,0.335,0.39,0.41,0.345,0.35,0.33,0.233,0.268,0.33,0.333,0.465,0,PROVIDENCE HOSPITAL,6801 AIRPORT BOULEVARD,MOBILE,AL,36608,MOBILE,2516331000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
10091,0,0.476,0.473,0.253,0.45,0.385,0,0.5,0.47,0,0.5,0,0,0,0,0,0.32,0.395,0.44,0.32,0.31,0.335,0.285,0.227,0.305,0.313,0.47,0.185,GROVE HILL MEMORIAL HOSPITAL,295 JACKSON HWY S,GROVE HILL,AL,36451,CLARKE,2512753191,Acute Care Hospitals,Government - Hospital District or Authority,Yes
10092,0.475,0.473,0.475,0.247,0.485,0.48,0.5,0.495,0.49,0.49,0.5,0,0.329,0,0,0.174,0.33,0.405,0.415,0.315,0.36,0.33,0.256,0.258,0.325,0.328,0.475,0,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,TUSCALOOSA,2057597111,Acute Care Hospitals,Government - Hospital District or Authority,Yes
10095,0,0,0.961,0,0.52,0.9,0,0,0,0,0,0,0,0,0,0,0.76,0.82,0.87,0.71,0.67,0.72,0.488,0.455,0.8,0.78,0.87,0.277,HALE COUNTY HOSPITAL,508 GREEN STREET,GREENSBORO,AL,36744,HALE,3346243024,Acute Care Hospitals,Government - Local,Yes
10097,0,0.48,0.473,0.251,0.49,0.465,0,0,0,0,0,0,0,0,0,0,0.365,0.415,0.45,0.39,0.385,0.375,0.221,0.288,0.38,0.373,0.475,0.163,ELMORE COMMUNITY HOSPITAL,500 HOSPITAL DRIVE,WETUMPKA,AL,36092,ELMORE,3345674311,Acute Care Hospitals,Government - State,Yes
10099,0.469,0.472,0.472,0.276,0.495,0.47,0.44,0.48,0.475,0.475,0.5,0,0,0.5,0,0,0.365,0.415,0.445,0.395,0.385,0.345,0.25,0.263,0.36,0.363,0.475,0.145,D W MCMILLAN MEMORIAL HOSPITAL,1301 BELLEVILLE AVENUE,BREWTON,AL,36426,ESCAMBIA,2518678061,Acute Care Hospitals,Government - Hospital District or Authority,Yes
10100,0.465,0.471,0.475,0.075,0.48,0.475,0.49,0.49,0.495,0.49,0.495,0,0.5,0.341,0.218,0,0.345,0.405,0.41,0.335,0.36,0.34,0.233,0.278,0.36,0.353,0.475,0,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36532,BALDWIN,2519282375,Acute Care Hospitals,Government - Hospital District or Authority,Yes
10101,0.47,0.477,0.474,0.208,0.465,0.49,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0.325,0.38,0.405,0.31,0.335,0.315,0.256,0.247,0.335,0.33,0.465,0.106,CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,TALLADEGA,AL,35161,TALLADEGA,2567614542,Acute Care Hospitals,Voluntary non-profit - Private,Yes
10102,0,0,0.944,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0.72,0.84,0.86,0.83,0.8,0.68,0.547,0.485,0.92,0.82,0.95,0.237,J PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726,WILCOX,3346824131,Acute Care Hospitals,Voluntary non-profit - Other,Yes
10103,0.466,0.462,0.462,0.117,0.5,0.49,0.5,0.495,0.5,0.495,0.5,0,0.199,0.095,0.415,0,0.325,0.405,0.43,0.33,0.37,0.32,0.244,0.263,0.345,0.335,0.47,0,BAPTIST MEDICAL CENTER-PRINCETON,701 PRINCETON AVENUE SOUTHWEST,BIRMINGHAM,AL,35211,JEFFERSON,2057833800,Acute Care Hospitals,Voluntary non-profit - Church,Yes
10104,0.479,0.473,0.449,0.064,0.5,0.49,0.5,0.495,0.5,0.5,0.5,0,0.344,0.151,0.384,0,0.36,0.41,0.42,0.335,0.375,0.335,0.215,0.293,0.35,0.355,0.475,0,TRINITY MEDICAL CENTER,800 MONTCLAIR RD,BIRMINGHAM,AL,35213,JEFFERSON,2055921000,Acute Care Hospitals,Proprietary,Yes
10108,0.48,0.485,0.458,0.249,0.45,0.48,0,0.5,0,0,0.5,0,0,0.5,0,0,0.375,0.41,0.43,0.32,0.37,0.34,0.221,0.283,0.36,0.368,0.47,0.077,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Government - Hospital District or Authority,Yes
10109,0,0.471,0.46,0.26,0.47,0.44,0,0,0,0,0,0,0,0,0,0,0.415,0.45,0.48,0.42,0.385,0.36,0.186,0.328,0.39,0.403,0.485,0.127,PICKENS COUNTY MEDICAL CENTER,241 ROBERT K WILSON DRIVE,CARROLLTON,AL,35447,PICKENS,2053678111,Acute Care Hospitals,Government - Hospital District or Authority,Yes
10110,0,0.945,0.926,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.8,0.86,0.94,0.85,0.77,0.78,0.57,0.455,0.76,0.78,0.94,0.353,BULLOCK COUNTY HOSPITAL,102 WEST CONECUH AVENUE,UNION SPRINGS,AL,36089,BULLOCK,3347382140,Acute Care Hospitals,Proprietary,Yes
10112,0,0.48,0.473,0.266,0.39,0.335,0,0.465,0.135,0,0.09,0,0,0,0,0,0.37,0.395,0.42,0.355,0.355,0.31,0.297,0.217,0.365,0.368,0.47,0.181,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,105 HIGHWAY 80 EAST,DEMOPOLIS,AL,36732,MARENGO,3342894000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
10113,0.469,0.479,0.471,0.193,0.49,0.465,0.495,0.49,0.495,0.5,0.5,0,0.244,0.178,0,0.5,0.36,0.405,0.415,0.335,0.36,0.345,0.233,0.273,0.325,0.343,0.47,0,MOBILE INFIRMARY,5 MOBILE INFIRMARY CIRCLE,MOBILE,AL,36652,MOBILE,2514354700,Acute Care Hospitals,Voluntary non-profit - Private,Yes
10118,0.474,0.489,0.48,0.272,0.5,0.5,0.5,0.475,0.5,0.5,0.5,0,0.062,0.5,0,0,0.34,0.36,0.405,0.275,0.325,0.285,0.285,0.212,0.34,0.34,0.455,0.043,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,1015 MEDICAL CENTER PARKWAY,SELMA,AL,36701,DALLAS,3344184100,Acute Care Hospitals,Proprietary,Yes
10125,0,0.471,0.478,0.261,0.48,0.495,0,0,0,0,0,0,0,0,0,0,0.395,0.41,0.43,0.345,0.36,0.345,0.291,0.227,0.36,0.378,0.475,0.148,LAKELAND COMMUNITY HOSPITAL,42024 HIGHWAY 195 E,HALEYVILLE,AL,35565,WINSTON,2054857117,Acute Care Hospitals,Voluntary non-profit - Church,Yes
10126,0,0.464,0.477,0.28,0.5,0.5,0.465,0.495,0.485,0.48,0.5,0,0,0.5,0,0,0.35,0.4,0.43,0.365,0.37,0.345,0.279,0.232,0.345,0.348,0.47,0.11,TROY REGIONAL MEDICAL CENTER,1330 HIGHWAY 231 SOUTH,TROY,AL,36081,PIKE,3346705000,Acute Care Hospitals,Government - Federal,Yes
10128,0,0.933,0.945,0,0.96,1,0,0,0,0,0,0,0,0,0,0,0.81,0.86,0.88,0.76,0.71,0.68,0.5,0.515,0.76,0.785,0.94,0.386,JACKSON MEDICAL CENTER,220 HOSPITAL DRIVE,JACKSON,AL,36545,CLARKE,2512469021,Acute Care Hospitals,Proprietary,Yes
10129,0,0.473,0.47,0.197,0.48,0.485,0,0.5,0.5,0.48,0.5,0,0,0,0,0,0.38,0.41,0.44,0.365,0.37,0.345,0.262,0.247,0.345,0.363,0.47,0.153,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,BALDWIN,2519375521,Acute Care Hospitals,Voluntary non-profit - Private,Yes
10130,0,0.477,0.465,0.258,0.49,0.495,0,0.455,0.5,0.5,0.5,0,0,0.5,0,0,0.37,0.41,0.435,0.37,0.385,0.34,0.244,0.268,0.365,0.368,0.475,0.159,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,SAINT CLAIR,2053383301,Acute Care Hospitals,Voluntary non-profit - Private,Yes
10131,0.48,0.475,0.461,0.247,0.5,0.48,0.495,0.5,0.49,0.475,0.5,0,0,0.157,0.356,0,0.33,0.375,0.415,0.3,0.345,0.315,0.233,0.273,0.335,0.333,0.47,0.028,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,MADISON,2568823100,Acute Care Hospitals,Proprietary,Yes
10138,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.92,0.86,0.78,0.67,0.64,0.65,0.535,0.495,0.67,0.795,0.95,0.396,HILL HOSPITAL OF SUMTER COUNTY,751 DERBY DRIVE,YORK,AL,36925,SUMTER,2053925263,Acute Care Hospitals,Voluntary non-profit - Other,Yes
10139,0.482,0.478,0.475,0.271,0.49,0.475,0.49,0.495,0.495,0.5,0.5,0,0.043,0,0.01,0.435,0.335,0.38,0.415,0.315,0.355,0.315,0.25,0.247,0.325,0.33,0.46,0,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,JEFFERSON,2058771000,Acute Care Hospitals,Proprietary,Yes
10144,0.475,0.477,0.471,0.199,0.47,0.5,0.485,0.495,0.5,0.495,0.5,0,0.288,0,0,0,0.34,0.4,0.425,0.33,0.35,0.325,0.238,0.268,0.325,0.333,0.47,0,SPRINGHILL MEMORIAL HOSPITAL,3719 DAUPHIN STREET,MOBILE,AL,36608,MOBILE,2513449630,Acute Care Hospitals,Proprietary,Yes
10146,0,0.467,0.461,0.256,0.445,0.435,0,0,0,0,0,0,0,0,0,0,0.375,0.385,0.435,0.305,0.33,0.25,0.244,0.247,0.365,0.37,0.455,0.131,RMC JACKSONVILLE,1701 SOUTH PELHAM ROAD,JACKSONVILLE,AL,36265,CALHOUN,2567824538,Acute Care Hospitals,Proprietary,Yes
10148,0,0.476,0.47,0.256,0.27,0.385,0,0,0,0,0,0,0,0,0,0,0.35,0.41,0.45,0.39,0.38,0.365,0.262,0.253,0.4,0.375,0.475,0.188,EVERGREEN MEDICAL CENTER,101 CRESTVIEW AVENUE,EVERGREEN,AL,36401,CONECUH,2515782480,Acute Care Hospitals,Proprietary,Yes
10149,0.481,0.479,0.486,0.309,0.48,0.495,0.48,0.5,0.495,0.495,0.5,0,0.393,0.149,0.5,0.248,0.33,0.4,0.425,0.33,0.37,0.335,0.215,0.293,0.33,0.33,0.475,0.042,BAPTIST MEDICAL CENTER EAST,400 TAYLOR ROAD,MONTGOMERY,AL,36117,MONTGOMERY,3342448330,Acute Care Hospitals,Government - Hospital District or Authority,Yes
10150,0,0.481,0.478,0.268,0.5,0.5,0.5,0.5,0.475,0.495,0.5,0,0,0,0,0,0.34,0.405,0.44,0.345,0.34,0.335,0.221,0.278,0.37,0.355,0.465,0.119,L V STABLER MEMORIAL HOSPITAL,29 L V STABLER DRIVE,GREENVILLE,AL,36037,BUTLER,3343822200,Acute Care Hospitals,Proprietary,Yes
10157,0,0.469,0.477,0.231,0.49,0.445,0.485,0.49,0.48,0.485,0.5,0,0,0,0,0,0.375,0.395,0.43,0.34,0.365,0.31,0.291,0.227,0.385,0.38,0.475,0.055,SHOALS HOSPITAL,201 WEST AVALON AVENUE,MUSCLE SHOALS,AL,35661,COLBERT,2563861601,Acute Care Hospitals,Government - Hospital District or Authority,Yes
10158,0.475,0.478,0.468,0.211,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.023,0,0,0.345,0.41,0.435,0.35,0.38,0.325,0.244,0.263,0.38,0.363,0.47,0.144,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,FRANKLIN,2563321611,Acute Care Hospitals,Proprietary,Yes
10164,0.474,0.476,0.48,0.19,0.5,0.5,0.48,0.5,0.49,0.5,0.5,0,0,0.5,0.5,0,0.325,0.4,0.435,0.32,0.36,0.31,0.256,0.253,0.37,0.348,0.47,0.088,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,2562495000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
10168,0,0,0.474,0.275,0.475,0,0.465,0.5,0.48,0.49,0.5,0,0,0,0,0,0.385,0.43,0.445,0.37,0.375,0.355,0.169,0.328,0.425,0.405,0.47,0,JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,36867,RUSSELL,3347323000,Acute Care Hospitals,Government - State,Yes
10169,0,0.483,0.493,0.195,0.49,0.5,0,0,0,0,0,0,0,0,0,0,0.36,0.415,0.44,0.345,0.4,0.325,0.256,0.253,0.345,0.353,0.47,0.142,ATMORE COMMUNITY HOSPITAL,401 MEDICAL PARK DRIVE,ATMORE,AL,36502,ESCAMBIA,2513682500,Acute Care Hospitals,Government - Hospital District or Authority,Yes
11029,0.961,0.992,0.973,0,0,0.95,0.79,0.95,0.86,0.94,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DECATUR (ATLANTA) VA MEDICAL CENTER,1670 CLAIRMONT ROAD,DECATUR,GA,30033,DEKALB,4043216111,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
11030,0.951,0.941,0.954,0,0,0.95,0.97,0.99,0.95,0.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUGUSTA VA MEDICAL CENTER,950 15TH STREET,AUGUSTA,GA,30901,RICHMOND,7068232201,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
11031,0,0.964,0.935,0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUBLIN VA MEDICAL CENTER,1826 VETERANS BOULEVARD,DUBLIN,GA,31021,LAURENS,4782772701,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
11300,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.87,0.94,0.99,0.88,0.83,0.92,0.302,0.737,0.76,0.815,0.99,0,WASHINGTON COUNTY HOSPITAL,14600 ST. STEPHENS AVENUE,CHATOM,AL,36518,WASHINGTON,2518472223,Critical Access Hospitals,Proprietary,Yes
11302,0,0,0.932,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.77,0.86,0.88,0.71,0.77,0.57,0.581,0.455,0.75,0.76,0.95,0,RED BAY HOSPITAL,211 HOSPITAL ROAD,RED BAY,AL,35582,FRANKLIN,2563569532,Critical Access Hospitals,Government - Hospital District or Authority,Yes
13003,0.959,0.935,0.971,0,0,1,0.99,1,0.97,0.96,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,2084221000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
14003,0.977,0.989,0.975,0,0,0.94,0.98,0.98,0.99,0.98,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
14004,0,0.964,0.964,0,0.86,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA ILLIANA HEALTHCARE SYSTEM - DANVILLE,1900 E. MAIN,DANVILLE,IL,61832,VERMILION,2175543000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
14007,0.949,0.984,0.97,0,0,0.98,1,1,0.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
14008,0,0.972,0.969,0,0.72,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,6189975311,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
14034,0,0.968,0.964,0,0,0.96,0.82,0.99,0.98,1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
15003,0.968,0.926,0.981,0,0,0.99,0.98,0.99,0.99,0.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,3175540000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
15004,0,0.968,0.933,0,0.94,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,7656743321,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
16003,0,0.949,0.966,0,0,0.89,0.93,0.98,1,0.99,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,5156995999,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
16004,0.956,0.955,0.969,0,0,0.91,0.91,1,0.95,0.95,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,3193380581,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
17006,0,0.96,0.982,0,0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA EASTERN KANSAS HEALTHCARE SYSTEM,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,9136822000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
17008,0.967,0.962,0.939,0,0,1,0.93,0.99,0.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,3166852221,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
18006,0.974,0.972,0.962,0,0,0.98,0.99,0.98,0.99,0.99,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,5022874000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
18007,0.94,0.948,0.911,0,0,0.97,0.92,1,0.98,1,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,8592334511,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
19043,0,0.982,0.959,0,0.68,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,3184730010,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
19048,0.939,0.948,0.939,0,0,1,0.92,1,0.93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,3184246037,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
20001,0.48,0.465,0.475,0.127,0.45,0.495,0.5,0.48,0.49,0.485,0.495,0,0.16,0.079,0.126,0.175,0.35,0.38,0.39,0.325,0.335,0.3,0.256,0.258,0.285,0.318,0.475,0.008,PROVIDENCE ALASKA MEDICAL CENTER,BOX 196604,ANCHORAGE,AK,99508,ANCHORAGE,9072123675,Acute Care Hospitals,Voluntary non-profit - Church,Yes
20003,0,0.971,0.974,0,0.59,0.94,0.9,0.76,0.99,1,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,4330,KENNEBEC,2076238411,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
20006,0.471,0.453,0.48,0.067,0.5,0.5,0.5,0.5,0.495,0.495,0.5,0,0.5,0.203,0.205,0,0.375,0.365,0.385,0.285,0.335,0.315,0.238,0.268,0.3,0.338,0.47,0.146,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,MATANUSKA SUSITNA,9078616000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
20008,0,0.466,0.473,0.272,0.47,0.5,0.5,0.495,0.485,0.49,0.5,0,0,0,0,0,0.395,0.425,0.435,0.395,0.38,0.325,0.233,0.283,0.325,0.36,0.48,0.116,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,AK,99801,JUNEAU,9077968900,Acute Care Hospitals,Government - Local,Yes
20012,0.481,0.47,0.46,0.21,0.435,0.485,0.475,0.49,0.485,0.49,0.5,0,0,0,0,0,0.37,0.4,0.405,0.38,0.36,0.35,0.215,0.288,0.29,0.33,0.47,0.126,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Acute Care Hospitals,Voluntary non-profit - Other,Yes
20017,0.484,0.477,0.462,0.243,0.48,0.48,0.5,0.495,0.495,0.495,0.5,0,0.314,0,0,0.055,0.325,0.375,0.395,0.315,0.345,0.305,0.244,0.263,0.29,0.308,0.47,0,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Acute Care Hospitals,Proprietary,Yes
20018,0,0.483,0.488,0.25,0.225,0.475,0,0,0,0,0,0,0,0,0,0,0.27,0.37,0.39,0.3,0.31,0.34,0.314,0.207,0.26,0.265,0.475,0.296,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,Acute Care Hospitals,Government - Federal,Yes
20024,0,0.474,0.469,0.231,0.475,0.49,0.5,0.495,0.495,0.49,0.5,0,0,0,0,0,0.37,0.385,0.39,0.335,0.33,0.335,0.244,0.273,0.31,0.34,0.48,0.112,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,,9072624404,Acute Care Hospitals,Voluntary non-profit - Other,Yes
20026,0.479,0.464,0.469,0.26,0.385,0.415,0.46,0.48,0.49,0.46,0.495,0,0.5,0,0.127,0,0.325,0.375,0.39,0.32,0.34,0.34,0.285,0.227,0.255,0.29,0.47,0.097,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Acute Care Hospitals,Government - Federal,Yes
20027,0,0,0.948,0,0.67,0,0,0,0,0,1,0,0,0,0,0,0.65,0.74,0.73,0.76,0.75,0.79,0.535,0.475,0.53,0.59,0.93,0.444,MT EDGECUMBE HOSPITAL,222 TONGASS DR,SITKA,AK,99835,SITKA,9079662411,Acute Care Hospitals,Voluntary non-profit - Private,Yes
21020,0.956,0.971,0.964,0,0,0.87,0.97,0.96,0.95,0.99,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,4106057016,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
21304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.65,0.72,0.67,0.65,0.05,0.733,0.343,0.48,0.645,0.97,0,PETERSBURG MEDICAL CENTER, PO BOX 589,PETERSBURG,AK,99833,,9077724291,Critical Access Hospitals,Government - Local,Yes
21305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.79,0.83,0.74,0.66,0.64,0.43,0.556,0.51,0.535,0.92,0,WRANGELL MEDICAL CENTER,310 BENNETT STREET PO BOX 1081,WRANGELL,AK,99929,,9078747000,Critical Access Hospitals,Government - Local,Yes
21306,0,0,0.944,0,0,1,0,0,0,0,0,0,0,0,0,0,0.76,0.88,0.92,0.8,0.72,0.77,0.419,0.626,0.7,0.73,0.98,0,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,9074869592,Critical Access Hospitals,Voluntary non-profit - Private,Yes
21307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.38,0.16,0.33,0.54,0,0.547,0.051,0.4,0.555,0.52,0,CORDOVA COMMUNITY MEDICAL CENTER,PO BOX 160 - 602 CHASE AVENUE,CORDOVA,AK,99574,,9074248000,Critical Access Hospitals,Government - Local,Yes
21308,0,0,0.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,NOME,9074433311,Critical Access Hospitals,Tribal,Yes
21311,0,0,0.947,0,0.85,0.95,1,1,0.98,1,1,0,0,0,0,0,0.75,0.79,0.88,0.74,0.71,0.66,0.442,0.596,0.63,0.69,0.97,0,PEACEHEALTH KETCHIKAN MEDICAL CENTER,3100 TONGASS AVENUE,KETCHIKAN,AK,99901,KETCHIKAN GATEWAY,9072255171,Critical Access Hospitals,Voluntary non-profit - Church,Yes
21312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.63,0.6,0.59,0.57,0.91,0.349,0.505,0.75,0.605,0.8,0,SAMUEL SIMMONDS MEMORIAL HOSPITAL,7000 UULA ST,BARROW,AK,99723,,9078524611,Critical Access Hospitals,Government - Federal,Yes
21313,0,0.948,0.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.82,0.85,0.71,0.74,0.7,0.453,0.586,0.67,0.735,0.97,0,SOUTH PENINSULA HOSPITAL,4300 BARTLETT ST,HOMER,AK,99603,,9072358101,Critical Access Hospitals,Voluntary non-profit - Private,Yes
22001,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,1730,MIDDLESEX,7812757500,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
